MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,y
6.68,10.0,7.329015544041451,1.0207253886010363,1510.0,3.911917098445596,37.33,-121.78,3.595
2.8417,45.0,5.078726968174204,1.0569514237855946,1341.0,2.2462311557788945,38.55,-121.51,1.379
7.2477,16.0,6.660377358490566,1.0471698113207548,770.0,2.4213836477987423,37.54,-122.26,3.76
3.5586,26.0,2.844141069397042,1.0944254835039817,2374.0,2.700796359499431,37.39,-122.01,2.222
4.15,26.0,5.235294117647059,1.011764705882353,483.0,2.8411764705882354,35.19,-119.42,0.682
5.0196,52.0,4.7224576271186445,1.055084745762712,1079.0,2.2860169491525424,37.74,-122.43,3.243
2.4688,25.0,4.838815789473684,0.9868421052631579,721.0,2.3717105263157894,38.0,-121.24,1.268
3.4605,52.0,4.838235294117647,0.9963235294117647,1364.0,2.5073529411764706,37.78,-122.46,4.417
6.8189,29.0,7.711388455538222,1.0514820592823713,1913.0,2.984399375975039,33.95,-117.95,3.793
4.6458,24.0,6.24294670846395,1.0579937304075235,1568.0,2.457680250783699,33.82,-118.06,2.134
2.7098,47.0,4.330601092896175,1.1475409836065573,949.0,2.592896174863388,34.13,-118.22,1.738
3.6321,40.0,4.865874363327674,1.0475382003395586,1305.0,2.2156196943972835,37.91,-122.3,2.091
3.0139,39.0,5.175732217573222,1.0711297071129706,638.0,2.6694560669456067,36.63,-119.68,0.653
3.6333,30.0,5.431578947368421,0.9473684210526315,288.0,3.031578947368421,36.79,-121.32,2.025
6.706,49.0,6.802020202020202,1.0565656565656565,1317.0,2.6606060606060606,34.11,-118.1,3.514
3.6953,14.0,4.877419354838709,0.9096774193548387,424.0,2.735483870967742,38.66,-121.36,1.161
1.9038,16.0,5.456445993031359,1.0662020905923344,652.0,2.2717770034843205,39.92,-122.17,0.608
2.319,21.0,3.5901639344262297,1.0245901639344261,1505.0,4.112021857923497,34.02,-118.27,0.972
4.0156,9.0,4.677631578947368,0.9144736842105263,316.0,2.0789473684210527,34.16,-117.32,1.31
3.625,28.0,3.9756888168557536,1.0502431118314424,1082.0,1.753646677471637,32.79,-117.23,2.667
5.3177,40.0,7.075949367088608,1.0474683544303798,767.0,2.4272151898734178,32.69,-117.17,5.00001
5.0762,11.0,5.91554054054054,1.0675675675675675,765.0,2.5844594594594597,35.54,-117.84,0.98
1.2841,43.0,4.644230769230769,1.2259615384615385,857.0,4.1201923076923075,32.71,-117.14,0.72
2.3393,48.0,5.148148148148148,1.0509259259259258,583.0,2.699074074074074,37.96,-121.31,0.776
5.8622,30.0,6.456164383561644,1.0383561643835617,2271.0,3.110958904109589,33.8,-117.83,2.21
3.4375,34.0,4.409001956947162,1.0215264187866928,1262.0,2.4696673189823874,34.1,-118.07,2.598
9.7821,28.0,8.212871287128714,1.0915841584158417,1604.0,3.9702970297029703,34.43,-119.77,5.00001
1.4648,28.0,6.330708661417323,1.610236220472441,567.0,2.232283464566929,32.64,-116.2,0.618
4.8281,11.0,5.525606469002695,1.0296495956873315,1044.0,2.8140161725067387,34.03,-117.64,1.37
3.1576,24.0,5.234177215189874,1.0042194092827004,1101.0,2.3227848101265822,34.94,-120.44,1.472
5.2037,25.0,5.885931558935361,0.973384030418251,811.0,3.0836501901140685,33.9,-117.85,2.422
4.7446,15.0,5.164102564102564,1.0743589743589743,839.0,2.151282051282051,33.93,-117.96,1.754
4.3393,52.0,5.272536687631027,1.0356394129979036,1583.0,3.3186582809224316,37.75,-122.48,3.176
3.5208,48.0,6.203557312252965,1.1600790513833992,1319.0,2.6067193675889326,33.97,-118.29,1.342
2.4583,31.0,5.325925925925926,1.1851851851851851,816.0,3.022222222222222,34.65,-120.47,1.281
1.951,17.0,3.8384512683578103,1.081441922563418,1876.0,2.5046728971962615,38.67,-121.79,1.525
7.7814,10.0,7.665952890792291,1.051391862955032,1688.0,3.6145610278372593,33.65,-117.63,2.887
3.6646,7.0,6.002450980392157,1.0955882352941178,1217.0,2.982843137254902,34.48,-117.22,1.099
4.425,33.0,6.103359173126615,1.0180878552971577,1185.0,3.062015503875969,33.8,-117.96,1.884
3.4784,32.0,5.223880597014926,0.9940298507462687,997.0,2.976119402985075,32.73,-117.03,1.544
3.7431,19.0,6.240208877284595,1.1240208877284594,3043.0,3.9725848563968666,33.93,-117.46,1.328
2.0214,36.0,3.01437908496732,1.0627450980392157,2823.0,3.6901960784313728,34.07,-118.26,1.705
3.2633,21.0,5.265270506108203,1.0514834205933683,3795.0,3.31151832460733,32.61,-117.05,1.297
5.0505,52.0,4.653846153846154,0.9881656804733728,725.0,2.1449704142011834,37.75,-122.44,3.804
3.3621,34.0,5.16271186440678,1.0542372881355933,676.0,2.2915254237288134,34.15,-118.04,3.772
4.5694,27.0,4.706214689265536,1.0310734463276836,995.0,2.810734463276836,33.95,-118.1,2.043
2.0819,10.0,3.9105839416058394,1.082116788321168,1167.0,2.1295620437956204,34.65,-120.46,1.033
1.745,39.0,5.448071216617211,1.0445103857566767,883.0,2.620178041543027,40.79,-124.18,0.705
3.2188,39.0,2.0434782608695654,0.6956521739130435,51.0,2.217391304347826,33.99,-118.21,1.125
2.2375,24.0,4.381736526946108,1.0538922155688624,2005.0,3.001497005988024,32.73,-117.1,1.029
3.5491,41.0,4.423076923076923,0.9576923076923077,729.0,2.8038461538461537,37.35,-121.98,2.611
3.9833,21.0,4.311871227364185,1.13682092555332,1803.0,3.6277665995975856,34.25,-118.45,1.625
2.1602,14.0,4.917627677100494,1.0,2250.0,3.7067545304777596,36.34,-119.31,0.652
6.3002,24.0,6.252252252252252,1.029029029029029,2803.0,2.805805805805806,34.38,-118.55,2.829
10.9201,22.0,8.604754829123328,1.049034175334324,2059.0,3.0594353640416045,34.15,-118.57,5.00001
6.4238,24.0,7.176570458404075,1.0882852292020373,1605.0,2.724957555178268,33.66,-117.82,2.784
2.2536,16.0,5.432,1.092,898.0,1.796,38.4,-122.36,2.012
1.747,43.0,4.236,1.138,1266.0,2.532,33.96,-118.31,1.21
3.1205,16.0,3.728476821192053,1.1015452538631347,1260.0,2.781456953642384,33.87,-117.99,1.74
2.9904,36.0,4.3675417661097855,1.026252983293556,755.0,1.801909307875895,32.74,-117.25,2.868
2.9453,26.0,5.411904761904762,1.1285714285714286,1124.0,2.676190476190476,38.39,-122.8,1.667
2.3042,36.0,4.461538461538462,1.1418269230769231,822.0,1.9759615384615385,32.75,-117.24,2.206
7.7197,8.0,9.0,1.2857142857142858,25.0,3.5714285714285716,34.02,-117.61,2.75
3.5417,17.0,6.150943396226415,1.1617250673854447,974.0,2.6253369272237195,39.3,-120.89,1.551
8.2069,17.0,7.203571428571428,1.0910714285714285,1158.0,2.067857142857143,37.26,-121.99,4.425
3.3156,42.0,4.202830188679245,0.9575471698113207,525.0,2.4764150943396226,36.59,-121.85,1.863
5.2078,30.0,6.3323170731707314,1.0426829268292683,816.0,2.4878048780487805,37.0,-122.03,4.405
5.0514,48.0,5.971677559912854,0.9564270152505446,1115.0,2.429193899782135,33.99,-118.35,2.691
2.7212,40.0,4.691312384473198,1.0425138632162663,2170.0,4.011090573012939,33.89,-118.2,1.079
2.4922,23.0,4.764705882352941,1.0417457305502846,1052.0,1.9962049335863377,38.52,-122.78,1.92
4.5658,33.0,5.74468085106383,1.2644376899696048,859.0,2.6109422492401215,33.62,-117.93,5.00001
4.1375,38.0,5.095070422535211,1.0316901408450705,1042.0,3.6690140845070425,34.03,-118.14,2.115
3.4074,16.0,5.960251046025105,1.0585774058577406,1508.0,3.1548117154811717,36.8,-119.84,0.727
3.7396,13.0,12.774709302325581,2.7252906976744184,1274.0,1.8517441860465116,33.8,-116.49,1.489
5.3909,15.0,5.727626459143969,0.8871595330739299,892.0,3.470817120622568,36.31,-119.33,1.13
3.8456,27.0,5.627170582226762,1.0817160367722165,2591.0,2.6465781409601634,34.43,-119.66,5.00001
3.4187,37.0,4.453172205438066,1.0362537764350452,782.0,2.3625377643504533,37.98,-122.02,1.617
5.8416,25.0,7.273381294964029,1.0611510791366907,639.0,2.2985611510791366,38.57,-121.4,2.976
2.9297,28.0,4.699551569506727,1.1375186846038865,1737.0,2.596412556053812,37.79,-122.19,1.405
3.205,7.0,5.609427609427609,1.0695847362514028,2764.0,3.102132435465769,34.48,-117.2,1.019
4.9808,28.0,5.527196652719665,1.00418410041841,652.0,2.728033472803347,36.99,-122.01,2.631
3.7454,33.0,5.139689578713969,1.0288248337028825,1904.0,4.221729490022173,34.02,-117.74,1.164
2.8981,32.0,4.002232142857143,1.0625,1143.0,2.5513392857142856,34.03,-118.48,3.536
1.8209,29.0,2.524110671936759,1.1478260869565218,2039.0,1.6118577075098814,34.1,-118.34,5.00001
2.9821,29.0,4.827160493827161,1.037037037037037,1815.0,2.800925925925926,34.34,-119.22,1.757
2.9315,46.0,5.1352657004830915,0.9879227053140096,1292.0,3.1207729468599035,33.98,-118.34,1.49
4.3816,28.0,4.87146529562982,1.0796915167095116,1422.0,3.6555269922879177,33.79,-118.28,1.913
4.7333,33.0,6.796143250688705,1.0385674931129476,1052.0,2.8980716253443526,34.28,-119.22,2.575
3.5313,36.0,6.219424460431655,1.1402877697841727,737.0,2.6510791366906474,36.1,-119.57,0.688
3.3889,32.0,4.338730569948186,1.153497409326425,2725.0,1.7648963730569949,33.97,-118.37,2.857
5.3321,7.0,7.830524344569288,1.2303370786516854,3907.0,3.6582397003745317,37.73,-121.44,2.081
3.4265,43.0,6.242666666666667,1.0533333333333332,890.0,2.3733333333333335,36.77,-119.81,0.85
5.8777,27.0,5.618510158013544,1.0857787810383748,1082.0,2.4424379232505644,33.63,-117.95,3.588
4.2917,17.0,5.482014388489208,0.9928057553956835,322.0,2.316546762589928,40.2,-122.23,1.288
2.761,42.0,3.1387900355871885,1.0391459074733096,1248.0,4.4412811387900355,34.03,-118.17,1.2
7.8383,28.0,6.559380378657487,1.0068846815834767,1795.0,3.089500860585198,37.31,-122.0,3.727
4.1544,35.0,5.58457711442786,0.9776119402985075,783.0,1.9477611940298507,34.15,-118.35,5.00001
3.5909,46.0,5.913725490196079,1.0235294117647058,674.0,2.6431372549019607,34.17,-118.16,1.554
3.7841,26.0,6.193146417445483,1.1806853582554517,905.0,2.8193146417445485,39.33,-120.2,1.095
6.2296,26.0,7.216666666666667,0.9666666666666667,533.0,2.9611111111111112,37.94,-121.94,2.917
2.0395,26.0,4.72354211663067,1.019438444924406,1339.0,2.8920086393088553,40.57,-122.34,0.679
5.9199,25.0,5.786666666666667,0.9866666666666667,199.0,2.6533333333333333,34.16,-118.21,4.205
2.6146,43.0,5.634408602150538,1.0,302.0,3.247311827956989,36.73,-119.89,0.813
2.0,52.0,5.506410256410256,1.1346153846153846,1026.0,3.2884615384615383,34.0,-118.3,1.28
3.1389,31.0,5.374631268436578,1.1002949852507375,2229.0,3.2876106194690267,38.02,-121.87,1.178
5.0719,37.0,5.684873949579832,0.9705882352941176,1331.0,2.796218487394958,33.84,-118.12,2.2
3.63,32.0,4.752079866888519,1.0349417637271214,1499.0,2.4941763727121464,33.82,-117.96,1.834
3.406,13.0,5.023372287145242,1.0578742348358374,4870.0,2.710072342793545,35.33,-119.07,1.007
2.9489,39.0,5.4125874125874125,1.1293706293706294,815.0,2.8496503496503496,38.99,-122.0,0.675
4.0328,16.0,6.844783715012722,1.16793893129771,1253.0,3.188295165394402,33.2,-117.15,2.946
4.0926,42.0,4.525114155251141,0.9817351598173516,717.0,3.2739726027397262,33.89,-118.09,1.644
5.6403,23.0,6.936073059360731,1.0730593607305936,1568.0,3.5799086757990866,33.85,-117.8,2.33
9.8346,13.0,6.013201320132013,1.033003300330033,643.0,2.122112211221122,33.73,-118.07,4.017
3.5385,24.0,4.705483672211953,1.0505237215033887,4647.0,2.8632162661737524,34.3,-119.29,1.868
2.724,8.0,4.655502392344498,1.3827751196172249,663.0,3.172248803827751,33.19,-117.27,1.393
3.0846,47.0,5.933333333333334,1.1333333333333333,832.0,2.641269841269841,36.34,-119.65,0.761
4.3906,44.0,5.936675461741425,0.9973614775725593,928.0,2.4485488126649075,35.4,-119.0,0.939
1.9028,47.0,3.7849264705882355,1.1360294117647058,2033.0,3.7371323529411766,34.07,-118.25,2.179
3.7655,26.0,4.3524945770065075,1.0683297180043383,2442.0,2.648590021691974,33.82,-117.97,1.977
6.983,21.0,7.477064220183486,0.9984709480122325,2295.0,3.5091743119266057,33.84,-118.05,3.297
4.9167,23.0,6.609195402298851,1.0,572.0,3.2873563218390807,37.99,-121.83,1.524
4.38,40.0,5.8164794007490634,0.947565543071161,724.0,2.7116104868913857,37.68,-122.12,1.964
6.5004,16.0,5.45475113122172,0.9502262443438914,1671.0,3.7805429864253393,37.41,-121.86,2.636
3.6976,25.0,3.5306122448979593,1.0841836734693877,1558.0,1.9872448979591837,34.04,-118.46,3.6
2.25,33.0,3.298464491362764,1.0374280230326296,3817.0,3.663147792706334,34.07,-118.1,2.037
7.3731,16.0,7.235955056179775,0.9598715890850722,2221.0,3.565008025682183,33.68,-117.97,3.908
4.2762,36.0,6.017291066282421,1.031700288184438,772.0,2.2247838616714697,37.3,-121.92,3.101
0.8804,36.0,2.713235294117647,1.0808823529411764,145.0,1.0661764705882353,34.06,-118.31,4.5
3.6083,15.0,4.050675675675675,1.0168918918918919,510.0,1.722972972972973,32.86,-117.23,1.801
3.0909,30.0,5.503171247357294,1.0718816067653276,1491.0,3.1522198731501057,37.18,-121.06,1.234
3.3006,17.0,3.926091825307951,1.110862262038074,2104.0,2.3561030235162375,33.83,-117.98,1.858
3.2331,33.0,5.987421383647798,1.0817610062893082,369.0,2.3207547169811322,37.63,-122.04,2.267
5.0056,30.0,3.0,0.875,74.0,4.625,34.17,-118.3,1.625
0.949,52.0,2.5241090146750524,0.9643605870020965,2016.0,4.226415094339623,37.87,-122.25,3.5
5.6411,6.0,5.7781299524564185,1.026148969889065,2468.0,1.9556259904912836,37.29,-121.74,2.947
2.655,36.0,4.854477611940299,1.1007462686567164,2313.0,2.876865671641791,38.75,-121.3,0.863
2.1898,30.0,4.509090909090909,0.9454545454545454,410.0,2.484848484848485,40.18,-122.21,0.632
2.8493,23.0,5.090311986863711,0.9901477832512315,1515.0,2.4876847290640396,35.31,-120.84,1.961
2.7792,18.0,5.584558823529412,1.088235294117647,846.0,3.110294117647059,36.16,-120.35,0.853
4.2685,32.0,5.55794701986755,1.0281456953642385,1696.0,2.80794701986755,34.1,-117.88,2.166
2.5625,35.0,6.966101694915254,1.2542372881355932,193.0,3.2711864406779663,37.96,-121.18,1.469
2.7367,21.0,4.108389786347056,1.04794163626889,4907.0,2.5570609692548203,36.69,-121.65,1.603
2.1806,8.0,4.884848484848485,1.0393939393939393,1230.0,3.727272727272727,35.78,-119.23,0.672
4.9643,11.0,12.1,2.2,230.0,2.5555555555555554,34.25,-116.88,1.76
2.369,29.0,4.030534351145038,1.1251908396946564,1795.0,2.7404580152671754,34.12,-118.18,1.734
0.9687,27.0,3.1849056603773587,0.939622641509434,583.0,2.2,37.94,-122.36,1.058
2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.2883156297420335,37.79,-122.22,1.417
4.9769,14.0,5.389048991354467,1.0028818443804035,1214.0,3.4985590778097984,37.3,-121.81,1.865
3.375,9.0,3.1818181818181817,1.0363636363636364,1257.0,7.618181818181818,33.74,-117.86,1.653
4.2431,15.0,5.217235188509874,0.9640933572710951,1886.0,3.385996409335727,37.81,-121.23,1.371
5.8096,52.0,4.953405017921147,0.8243727598566308,708.0,2.5376344086021505,37.76,-122.49,3.398
1.4577,38.0,3.9811827956989245,0.9489247311827957,1543.0,4.147849462365591,36.71,-119.75,0.498
3.5096,33.0,4.921259842519685,0.952755905511811,970.0,2.545931758530184,37.74,-121.44,1.417
7.9234,29.0,8.017699115044248,1.0766961651917404,982.0,2.896755162241888,37.26,-121.99,5.00001
4.196,5.0,5.515682656826568,1.0977859778597785,2679.0,2.4714022140221403,38.11,-121.3,1.717
8.0287,11.0,8.007211538461538,0.9855769230769231,1460.0,3.5096153846153846,33.92,-117.85,3.718
3.3482,41.0,4.078947368421052,1.0526315789473684,711.0,2.338815789473684,34.03,-118.45,3.181
2.0074,20.0,5.284327323162275,1.0915395284327323,1993.0,2.764216366158114,41.75,-124.21,0.669
2.6165,34.0,4.593167701863354,1.031055900621118,1166.0,3.62111801242236,33.89,-118.24,1.009
3.3009,36.0,4.371428571428571,1.0065934065934066,1668.0,3.665934065934066,33.79,-118.28,1.68
3.4338,28.0,5.208771929824562,1.1368421052631579,1644.0,2.8842105263157896,35.03,-117.68,0.549
1.7237,36.0,4.510917030567685,1.165938864628821,1112.0,4.85589519650655,34.0,-118.25,1.058
2.65,10.0,6.805343511450381,1.286259541984733,638.0,2.435114503816794,38.5,-120.65,1.167
2.2727,10.0,4.934027777777778,1.0763888888888888,1443.0,2.5052083333333335,36.59,-119.61,0.927
3.765,33.0,5.717889908256881,1.0412844036697249,1203.0,2.7591743119266057,37.97,-121.34,0.946
2.1046,35.0,3.9812734082397006,1.16729088639201,2221.0,2.772784019975031,34.03,-118.32,1.14
1.6983,34.0,4.872586872586872,1.0308880308880308,520.0,2.0077220077220077,40.58,-122.38,0.726
3.6875,44.0,4.524475524475524,0.993006993006993,457.0,3.195804195804196,34.04,-118.15,1.625
9.7796,20.0,6.678082191780822,0.9178082191780822,324.0,2.219178082191781,37.43,-122.21,5.00001
6.5044,33.0,6.767241379310345,1.0043103448275863,1214.0,2.6163793103448274,34.01,-118.36,3.504
2.7266,45.0,4.763993948562784,0.9667170953101362,1160.0,1.7549167927382754,32.76,-117.17,3.542
4.8403,28.0,5.328918322295806,0.9161147902869757,1106.0,2.4415011037527594,37.55,-121.99,2.686
2.3199,15.0,3.130311614730878,0.983947119924457,2749.0,2.595845136921624,37.37,-121.84,1.401
7.2354,52.0,7.11716621253406,0.9945504087193461,901.0,2.455040871934605,37.85,-122.24,3.911
2.6667,42.0,4.162241887905605,0.8849557522123894,1295.0,3.8200589970501473,34.17,-119.17,1.649
3.0147,13.0,5.938186813186813,1.401098901098901,2566.0,3.5247252747252746,38.46,-122.75,1.428
4.6591,27.0,6.4964200477326965,1.1169451073985681,1164.0,2.7780429594272076,34.26,-118.49,2.399
3.15,26.0,4.724691358024692,1.0049382716049382,3367.0,4.1567901234567906,34.04,-117.73,1.297
2.8214,13.0,5.028616852146264,1.152623211446741,1675.0,2.662957074721781,33.2,-117.26,1.219
2.3406,33.0,4.113490364025696,1.0471092077087794,1430.0,3.062098501070664,34.07,-117.73,1.226
5.6704,35.0,6.177304964539007,1.00354609929078,812.0,2.879432624113475,33.91,-118.37,3.037
3.0812,38.0,4.628336755646817,1.0985626283367556,951.0,1.9527720739219712,37.8,-122.21,2.331
2.3542,39.0,3.861635220125786,1.0943396226415094,538.0,3.3836477987421385,34.0,-118.46,2.357
1.0,52.0,3.9270833333333335,1.0104166666666667,530.0,5.520833333333333,36.75,-119.79,0.45
2.2,42.0,3.22,0.8,157.0,3.14,33.81,-117.99,1.531
3.0,50.0,4.297356828193832,1.0088105726872247,1362.0,3.0,33.98,-118.04,1.632
3.4231,15.0,5.442508710801394,0.9581881533101045,961.0,3.3484320557491287,36.2,-119.32,0.833
2.5833,26.0,5.05511811023622,0.9409448818897638,820.0,3.2283464566929134,36.9,-119.98,0.623
3.7359,16.0,4.598079561042524,1.1152263374485596,1440.0,1.9753086419753085,37.4,-122.07,2.625
2.5833,37.0,4.158536585365853,0.9829268292682927,1839.0,4.485365853658537,33.92,-118.21,1.327
2.3077,40.0,3.103151862464183,0.9140401146131805,1843.0,5.28080229226361,34.2,-119.17,1.069
4.2944,37.0,4.893246187363834,1.0479302832244008,995.0,2.167755991285403,34.12,-118.17,3.547
4.3438,16.0,5.9411764705882355,0.9584775086505191,903.0,3.124567474048443,36.3,-119.79,0.931
3.4028,32.0,3.075892857142857,1.0982142857142858,1202.0,2.6830357142857144,33.84,-117.95,1.837
3.7816,21.0,4.471955533097524,1.0808489135927235,4717.0,2.3835270338554824,34.26,-118.52,2.542
2.6941,11.0,5.599378881987578,1.0854037267080745,2074.0,3.220496894409938,36.93,-120.04,0.633
2.2454,37.0,3.3531746031746033,0.9880952380952381,881.0,3.496031746031746,34.04,-118.21,1.65
7.6917,32.0,7.179841897233201,1.0039525691699605,1393.0,2.7529644268774702,37.88,-122.17,4.018
2.136,8.0,4.106035889070147,1.030995106035889,1686.0,2.7504078303425774,32.81,-116.94,1.435
3.7727,47.0,4.536082474226804,0.8900343642611683,653.0,2.2439862542955327,34.01,-118.33,1.93
2.5875,52.0,3.2874493927125505,1.0202429149797572,629.0,2.5465587044534415,37.8,-122.41,5.00001
2.4,31.0,5.605442176870748,0.9965986394557823,792.0,2.693877551020408,37.67,-120.97,1.215
2.8281,30.0,4.281923714759536,1.077943615257048,1098.0,1.8208955223880596,32.77,-117.13,1.717
3.1167,39.0,4.659574468085107,1.0611702127659575,1071.0,2.848404255319149,37.78,-122.2,1.216
6.3223,5.0,8.579225352112676,1.125,1947.0,3.4278169014084505,33.94,-117.14,2.232
3.3824,6.0,6.778061224489796,1.239795918367347,1409.0,3.5943877551020407,37.3,-121.04,1.155
2.5694,27.0,3.143769968051118,0.9552715654952076,777.0,2.4824281150159746,34.43,-119.72,2.75
4.3077,31.0,4.443661971830986,1.056338028169014,819.0,1.9225352112676057,34.02,-118.38,1.406
3.8667,32.0,6.280936454849498,1.1070234113712374,1611.0,2.6939799331103678,32.79,-116.98,1.897
8.7397,19.0,7.091370558375634,1.3756345177664975,491.0,2.4923857868020303,33.71,-118.09,5.00001
3.8244,14.0,5.865951742627346,1.0683646112600536,1809.0,2.4249329758713136,38.44,-122.76,1.8
2.1434,20.0,5.755952380952381,1.1220238095238095,1341.0,3.9910714285714284,35.87,-119.3,0.626
5.0,32.0,6.511392405063291,1.0278481012658227,1128.0,2.8556962025316457,37.54,-122.01,2.876
1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912
3.9107,26.0,5.186728395061729,1.1141975308641976,2709.0,4.180555555555555,33.75,-117.97,1.907
3.6894,52.0,4.372964169381108,1.02442996742671,1170.0,1.9055374592833876,37.77,-122.43,4.188
7.1134,38.0,5.487341772151899,1.1033755274261603,870.0,1.8354430379746836,34.11,-118.38,4.167
4.375,37.0,5.325714285714286,0.9771428571428571,578.0,3.302857142857143,33.91,-118.14,1.776
1.9063,52.0,3.2007797270955165,1.1111111111111112,1432.0,2.7914230019493176,37.8,-122.4,3.0
1.7692,39.0,5.170818505338079,1.1530249110320285,843.0,3.0,38.54,-121.46,0.639
2.5643,32.0,6.164904862579281,1.1162790697674418,1466.0,3.0993657505285412,37.78,-121.04,2.0
2.75,35.0,5.639308855291577,1.0259179265658747,1293.0,2.7926565874730023,38.39,-122.77,1.975
6.5743,10.0,7.07286432160804,1.0829145728643217,1181.0,2.9673366834170856,33.72,-117.77,2.787
1.5292,36.0,4.667519181585678,1.051150895140665,1226.0,3.135549872122762,38.54,-121.46,0.557
5.6999,21.0,4.385365853658537,0.973170731707317,837.0,2.0414634146341464,37.38,-122.06,4.7
2.9375,44.0,4.532846715328467,0.9854014598540146,811.0,2.95985401459854,33.98,-118.3,0.952
3.1086,10.0,7.329696024941543,1.4240062353858145,3208.0,2.500389711613406,33.72,-116.26,1.058
3.5172,35.0,5.023880597014926,1.035820895522388,1242.0,3.707462686567164,33.8,-117.86,1.904
6.5587,27.0,6.227642276422764,0.9214092140921409,1071.0,2.902439024390244,34.12,-117.65,2.39
4.7056,20.0,5.904137931034483,0.973103448275862,4861.0,3.352413793103448,34.03,-117.67,1.655
3.3393,45.0,4.256997455470738,0.9592875318066157,1078.0,2.7430025445292623,37.76,-122.5,2.723
7.7799,25.0,7.045936395759718,1.0141342756183747,704.0,2.487632508833922,37.34,-122.04,4.473
2.0114,36.0,4.398706896551724,1.144396551724138,1390.0,2.9956896551724137,33.94,-118.3,0.993
2.5139,50.0,4.5474006116207955,0.9357798165137615,730.0,2.232415902140673,37.78,-122.28,2.19
3.5817,30.0,4.982309124767226,1.0558659217877095,2558.0,2.381750465549348,37.6,-122.4,3.693
3.6953,23.0,4.119850187265918,1.0674157303370786,940.0,3.5205992509363297,33.82,-117.83,1.5
2.3015,39.0,3.487012987012987,1.0487012987012987,1613.0,5.237012987012987,34.04,-118.19,1.317
3.1576,45.0,3.963924963924964,1.0086580086580086,1320.0,1.9047619047619047,37.78,-122.45,3.333
9.3694,51.0,8.300970873786408,1.0744336569579287,870.0,2.8155339805825244,37.55,-122.33,5.00001
3.2158,18.0,4.105263157894737,1.1260964912280702,1654.0,1.8135964912280702,33.92,-117.96,2.15
5.0254,36.0,5.774193548387097,0.9919354838709677,388.0,3.129032258064516,33.79,-118.34,3.5
11.6648,27.0,8.920833333333333,1.0833333333333333,635.0,2.6458333333333335,33.79,-118.44,5.00001
2.0375,26.0,7.12,1.6,55.0,2.2,41.21,-122.34,0.575
5.2661,37.0,6.7018867924528305,1.1358490566037736,702.0,2.6490566037735848,34.26,-118.34,3.149
5.0641,31.0,5.315589353612167,0.9923954372623575,823.0,3.129277566539924,33.87,-118.3,2.349
3.1369,19.0,4.129729729729729,1.0256756756756757,1561.0,2.1094594594594596,33.91,-118.11,1.969
3.7364,34.0,4.9593147751606,1.0235546038543897,1524.0,3.26338329764454,37.53,-122.04,1.904
3.2279,28.0,5.731578947368421,0.9421052631578948,544.0,2.863157894736842,35.51,-119.27,0.958
7.6281,14.0,13.408082408874803,2.2480190174326466,2524.0,2.0,33.76,-116.42,3.417
3.9375,21.0,36.715384615384615,8.053846153846154,337.0,2.5923076923076924,34.24,-117.07,1.15
3.5646,40.0,4.593283582089552,1.0951492537313432,1821.0,3.3973880597014925,33.87,-118.17,1.626
2.1702,27.0,5.008196721311475,1.1098360655737705,1407.0,2.3065573770491805,35.12,-120.59,1.797
5.4359,33.0,5.326869806094183,1.2714681440443214,1412.0,3.9113573407202216,33.95,-118.34,1.941
3.3173,18.0,5.645372645372645,1.1236691236691236,2837.0,2.3235053235053234,34.65,-118.29,2.184
3.6705,34.0,6.17515923566879,1.1305732484076434,817.0,2.6019108280254777,33.88,-117.95,2.75
2.8306,29.0,4.713798977853492,1.0425894378194207,1437.0,2.4480408858603067,32.75,-117.05,1.429
4.3333,31.0,4.8384279475982535,1.039301310043668,1151.0,5.026200873362446,34.01,-118.09,1.495
3.6389,4.0,4.237903225806452,1.060483870967742,455.0,1.8346774193548387,38.27,-122.3,1.302
2.6299,35.0,4.042402826855124,1.0901060070671378,2222.0,3.9257950530035335,34.22,-118.46,1.707
3.071,8.0,4.5962962962962965,1.0851851851851853,1427.0,2.6425925925925924,34.64,-120.47,1.204
5.1496,27.0,5.224299065420561,1.125233644859813,1073.0,2.005607476635514,34.15,-118.42,3.65
4.5625,35.0,6.0,1.0,706.0,2.824,33.96,-118.13,2.535
1.0217,33.0,3.609375,1.078125,598.0,3.1145833333333335,37.64,-121.01,0.813
5.4605,31.0,5.436813186813187,0.9986263736263736,1924.0,2.642857142857143,32.83,-117.22,1.902
1.5223,33.0,4.722222222222222,1.0268199233716475,2030.0,3.888888888888889,36.54,-119.38,0.518
5.7201,8.0,7.867768595041323,1.0537190082644627,895.0,3.6983471074380163,38.03,-121.35,1.557
2.3934,33.0,5.259740259740259,1.0616883116883118,1809.0,2.936688311688312,35.59,-119.34,0.719
3.8819,44.0,4.395348837209302,1.0813953488372092,1378.0,3.2046511627906975,33.85,-118.18,1.432
5.259,36.0,5.912234042553192,0.9574468085106383,1162.0,3.0904255319148937,33.86,-118.34,2.794
2.4132,11.0,4.198895027624309,1.0368324125230202,6083.0,3.7341927562922037,33.64,-117.84,1.983
